1001,日経２２５,0,1,0,0,0,0,0,0,0,0
2816,(株)ダイショー,21,2,9868800,16.00,10.54,1.06,65.25,651.61,100,1,2011-3,2011-5-10,12,16932,1339,1352,629,65.25,0,626.59,11218,6048,870,584,53.9,0,5.66,10.82,12.17
2817,(株)ギャバン,21,4,11041277,8.00,28.92,0.62,17.46,814.94,1000,1,2011-2,2011-4-13,12,7701,111,174,192,17.46,0,822.81,9874,9060,2827,0,91.8,0,1.94,2.13,1.76
2818,(株)ピエトロ,21,2,5591630,20.00,9.79,1.48,86.22,569.52,100,1,2011-3,2011-5-13,12,10778,406,381,482,86.22,0,549.17,7478,3071,474,2497,41.1,0,6.54,16.75,5.17
2819,エバラ食品工業(株),21,4,12398400,27.00,14.23,0.81,104.03,1832.37,1000,1,2011-3,2011-5-13,12,49313,2080,2223,1104,104.03,0,1763.79,30687,18716,1387,166,61.0,0,3.61,6.01,7.28
2830,アヲハタ(株),21,2,6900000,15.00,15.23,1.01,85.68,1287.58,100,1,2010-10,2010-12-9,12,18248,948,954,590,85.68,0,1237.83,12252,8525,644,0,69.6,0,4.83,7.12,7.81
2831,はごろもフーズ(株),21,2,20650731,20.00,37.66,1.04,31.20,1134.87,1000,1,2011-3,2011-5-11,12,78366,1302,1907,640,31.20,0,1125.44,46182,23066,1441,1000,49.9,0,1.40,2.78,4.18
2871,(株)ニチレイ,21,1,310851065,9.00,28.06,0.94,13.08,389.43,1000,0,2011-3,2011-5-10,12,437808,16681,16115,4044,13.08,0,377.08,284562,115058,30307,72478,40.4,0,1.44,3.45,5.73
2872,(株)セイヒョー,21,2,4320810,0.00,0,0.46,-42.04,312.24,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,ヨコレイ,2,1,52450969,20.00,18.67,0.55,32.25,1085.92,100,1,2011-9,2011-11-14,12,124051,4193,4298,1668,32.25,0,1085.92,93065,56195,11065,22130,60.4,0,1.89,2.98,4.87
2875,東洋水産(株),21,1,110881044,40.00,15.69,1.18,121.51,1621.26,1000,1,2011-3,2011-5-13,12,305911,25811,27191,12415,121.51,0,1596.57,232532,163125,18969,2009,70.2,0,5.38,7.66,11.78
2876,(株)ジェーシー・コムサ,21,4,8477890,8.00,8.61,0.49,18.01,314.74,1000,0,2011-3,2011-5-11,12,16537,623,558,143,18.01,0,317.89,8347,2529,823,2740,30.3,0,1.70,5.72,6.62
2877,日東ベスト(株),21,4,12102660,12.00,66.07,0.94,12.26,860.25,100,0,2011-3,2011-5-12,12,45980,178,244,148,12.26,0,868.42,30332,10506,1474,7567,34.6,0,0.49,1.41,0.81
2879,(株)ニチロサンフーズ,21,4,8000000,10.00,76.40,0.67,4.45,506.58,1000,0,2008-3,2008-5-9,12,12772,100,95,35,4.45,0,499.67,7020,3997,727,1568,56.9,0,0.48,0.86,1.30
2881,ケイエス冷凍食品(株),21,10,1430000,0.00,15.28,1.09,100.90,1415.07,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,イートアンド(株),21,4,1206015,10.00,6.52,1.36,438.07,2101.96,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,オリエンタル酵母工業(株),21,2,33171087,12.00,14.86,0.96,53.43,828.89,1000,0,2010-3,2010-5-12,12,63522,2734,2926,1747,53.43,0,816.35,43892,26680,2617,0,60.8,0,4.10,6.72,6.86
2892,日本食品化工(株),21,2,32000000,5.00,176.80,0.49,1.81,649.21,1000,0,2011-3,2011-4-28,12,52606,772,838,44,1.81,0,644.45,39754,15854,1600,14067,39.9,0,0.11,0.27,2.05
2893,ローマイヤ(株),21,2,31337000,0.00,0,12.04,-39.00,7.64,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,石井食品(株),21,2,18392000,3.00,0,0.60,-23.32,321.76,1000,1,2011-3,2011-5-9,12,10615,-272,-305,-428,-23.32,0,339.68,10150,6236,919,2325,61.4,0,-4.04,-6.56,-2.88
2897,日清食品ホールディングス(株),21,1 6,117463685,70.00,15.95,1.18,187.56,2535.61,100,1,2011-3,2011-5-11,12,374932,34537,36418,20756,187.56,187.30,2454.67,409748,271655,25122,14672,66.3,0,5.07,7.72,8.90
2898,ソントン食品工業(株),21,2,18532856,24.00,22.84,0.42,29.51,1605.65,1000,1,2011-3,2011-5-13,12,26316,1257,1353,491,29.51,0,1606.92,31478,26783,2270,0,85.1,0,1.54,1.83,4.25
2899,(株)永谷園,21,1,38277406,15.50,31.06,1.37,27.69,625.67,1000,1,2011-3,2011-5-13,12,66905,3161,3052,1049,27.69,0,600.33,55023,22883,3502,15425,41.6,0,2.00,4.63,5.81
2901,石垣食品(株),21,4,3390000,0.00,0,0.71,-0.54,107.55,1000,1,2011-3,2011-5-13,12,541,-4,-3,-1,-0.54,0,104.32,426,353,462,0,82.9,0,-0.25,-0.32,-0.76
2902,太陽化学(株),21,10,23513701,20.00,11.44,0.41,49.84,1377.05,100,1,2011-3,2011-5-9,12,33676,2068,1974,986,49.84,0,1351.23,33443,26558,7730,222,79.4,0,2.93,3.73,5.86
2903,シノブフーズ(株),21,7,15970964,8.50,9.35,0.39,26.10,629.47,1000,1,2011-3,2011-5-10,12,36061,762,822,422,26.10,0,613.21,17889,9524,4693,3556,53.2,0,2.31,4.45,4.50
2904,一正蒲鉾(株),21,4,9295000,10.00,24.01,0.64,16.95,632.61,1000,1,2011-6,2011-7-29,12,29636,1541,1522,157,16.95,0,632.61,17770,5859,940,8236,33.0,0,0.86,2.69,8.30
2905,オーケー食品工業(株),21,4,37181410,0.00,0,1.41,-0.18,55.13,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,(株)ホッコク,21,4,17737000,0.00,0,0.59,-185.89,109.46,1000,1,2011-3,2011-5-24,12,9237,-1231,-1528,-2868,-185.89,0,122.61,6656,2027,2078,1942,30.5,0,-34.50,-89.01,-18.38
2907,(株)あじかん,21,2 7,7700000,12.00,15.04,0.68,49.88,1102.58,500,1,2011-3,2011-5-13,12,33825,1008,866,379,49.88,0,1121.11,16069,8533,1102,2835,53.1,0,2.33,4.49,5.33
2908,フジッコ(株),21,1 6,34991521,30.00,17.18,0.60,56.29,1618.60,1000,1,2011-3,2011-5-13,12,52794,3319,3579,1802,56.29,0,1601.44,61924,51290,6566,417,82.8,0,2.92,3.54,5.80
2909,トオカツフーズ(株),21,4,18284304,15.00,19.60,0.74,36.32,964.23,1000,0,2008-3,2008-5-15,12,82088,1223,1311,662,36.32,0,957.23,33836,17423,5471,6739,51.5,0,1.81,3.83,3.59
2910,(株)ロック・フィールド,21,1 6,13394374,40.00,15.52,0.77,81.17,1629.67,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,旭松食品(株),21,7,9382943,5.00,0,0.26,-224.29,869.34,1000,1,2011-3,2011-5-13,12,15211,507,514,-2055,-224.29,0,789.61,12017,7233,1617,1101,60.2,0,-15.13,-24.77,3.79
2912,(株)鐘崎,21,4,4646400,0.00,13.29,0.66,22.58,452.55,100,1,2011-2,2011-4-22,12,4143,155,115,97,22.58,0,416.81,5519,1753,617,2983,31.8,0,1.72,5.46,2.04
2913,フジフーズ(株),21,4,15875000,10.00,20.94,0.46,23.69,1087.12,1000,0,2010-3,2010-4-30,12,60262,1308,1256,375,23.69,0,1087.12,34732,17206,6541,9287,49.5,0,1.14,2.20,3.81
2914,ＪＴ,21,1 6 9 11 11,10000000,6800.00,24.07,2.14,15141.31,170657.76,1,1,2011-3,2011-5-12,12,6194554,328680,312487,144961,15141.31,15136.79,159039.71,3571927,1514293,100000,696187,42.4,0,3.89,9.16,8.40
2915,ケンコーマヨネーズ(株),21,2,14211000,20.00,4.74,0.54,103.47,908.25,100,1,2011-3,2011-5-10,12,50629,2773,2681,1319,103.47,0,894.47,30753,12711,2180,5239,41.3,0,4.36,11.17,8.86
2916,仙波糖化工業(株),21,4,11400000,8.00,11.85,0.52,25.74,590.08,100,0,2011-3,2011-5-13,12,15609,619,581,292,25.74,0,588.88,13854,6703,1500,2671,48.4,0,2.08,4.39,4.15
2917,(株)大森屋,21,4,5098096,20.00,22.30,0.49,40.72,1848.33,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,わらべや日洋(株),21,1,16625660,20.00,9.25,0.49,103.64,1969.26,100,1,2011-2,2011-4-15,12,153232,3445,3662,1722,103.64,0,1924.50,63804,31976,7285,11029,50.1,0,2.68,5.50,5.70
2919,(株)マルタイ,21,11,9610000,13.00,12.32,0.50,31.34,773.67,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,フクシマフーズ(株),21,4,3230000,30.00,17.34,0.87,95.51,1905.80,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,(株)なとり,21,1,15032209,14.00,16.52,0.80,49.51,1028.69,100,1,2011-3,2011-5-13,12,32908,1526,1516,717,49.51,0,1020.10,25198,14702,1975,3457,58.3,0,2.81,4.94,5.94
2923,サトウ食品工業(株),21,2,5075500,15.00,17.73,0.87,96.91,1964.62,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,イフジ産業(株),21,4 11,5563580,18.00,8.14,0.75,50.86,551.28,100,1,2011-3,2011-5-19,12,11742,705,712,282,50.86,0,542.78,7876,3015,455,2964,38.3,0,3.63,9.55,9.17
2925,(株)ピックルスコーポレーション,21,4,6398000,10.00,7.70,0.46,57.15,956.36,100,0,2011-2,2011-4-15,12,20824,577,624,365,57.15,0,898.52,12420,5746,740,3405,46.3,0,2.99,6.52,5.11
2926,(株)篠崎屋,21,11,144366,0.00,0,1.18,-249.49,9325.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,(株)ＡＦＣ−ＨＤアムスライフサイエンス,21,4,12189720,0,0,0,0,0,100,1,2011-8,2011-10-14,12,14653,1024,996,490,411.32,411.18,4578.72,17939,5457,1405,8010,30.4,0,3.08,9.29,6.27
2928,健康ホールディングス(株),31,11,308590,165.00,8.64,3.60,2035.02,4877.02,1,1,2011-3,2011-5-10,12,13574,1201,1140,627,2035.02,2034.36,5182.65,7624,1599,141,4130,21.0,0,8.98,49.33,16.33
2929,(株)ファーマフーズ,21,11,58750,0.00,0,0.78,-793.23,39046.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,片倉工業(株),25,1,35215000,10.00,6.35,0.60,113.37,1201.50,100,0,2010-12,2011-2-18,12,49562,1048,1320,3985,113.37,0,1168.70,110995,41085,1817,9269,37.0,0,3.62,10.24,1.20
3002,グンゼ(株),25,1 6,209935165,7.50,24.59,0.40,9.23,569.18,1000,1,2011-3,2011-5-13,12,133705,3085,3285,1796,9.23,9.21,582.39,163917,112448,26071,23049,68.6,0,1.08,1.57,1.97
3003,昭栄(株),12,1,41330382,10.00,11.58,0.55,49.15,1029.97,100,1,2010-12,2011-2-4,12,13979,5618,3218,1970,49.15,47.19,1039.37,221748,41671,8203,133236,18.8,0,0.82,4.78,1.35
3004,神栄(株),2,1 6,39600000,0.00,0,1.51,-5.92,89.29,1000,0,2011-3,2011-5-13,12,48407,833,506,-223,-5.92,0,92.70,24536,3493,1980,14297,14.2,0,-0.90,-6.31,2.03
3009,(株)川島織物セルコン,25,1,141903222,0.00,0,1.15,-12.67,58.51,1000,0,2011-3,2011-4-28,12,40841,433,-149,-1372,-12.67,0,58.51,28829,8302,9381,6905,28.8,0,-3.87,-17.65,-0.42
3010,価値開発(株),12,2,85280413,0.00,0,0.67,-3.94,44.69,1000,0,2011-3,2011-5-13,12,5156,-164,23,-323,-3.94,0,49.07,18971,4184,5857,13372,22.1,0,-1.67,-7.80,0.12
3011,(株)バナーズ,5,2,40472172,0,0,0,0,0,100,0,2011-3,2011-5-13,12,2370,100,8,-143,-0.51,0,6.12,4721,2467,307,293,52.3,0,-3.03,-6.15,0.17
3020,アプライド(株),5,4,1351600,80.00,6.27,0.38,154.81,2542.18,100,1,2011-3,2011-5-13,12,24736,294,382,209,154.81,0,2595.85,11673,3508,381,4438,30.1,0,1.74,6.07,3.18
3021,(株)パシフィックネット,5,11,25875,1100.00,0,0.41,-886.86,62727.11,1,0,2011-5,2011-7-15,12,3449,6,12,-22,-886.86,0,62727.11,2487,1623,432,432,65.3,0,-0.88,-1.36,0.48
3022,山下医科器械(株),2,1,2553000,10.00,0,0.49,-92.49,1941.50,100,1,2011-5,2011-7-11,12,40115,159,243,-236,-92.49,0,1941.50,15379,4955,494,0,32.2,0,-1.52,-4.62,1.56
3023,ラサ商事(株),2,1,12400000,11.00,5.98,0.47,57.33,727.87,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,クリエイト(株),2,4,3969000,5.00,0,0.60,-14.51,820.10,100,0,2011-3,2011-5-12,12,23333,24,47,-56,-14.51,0,842.49,12495,3281,646,2246,26.3,0,-0.46,-1.69,0.39
3027,(株)レデイ薬局,5,4,21259,2000.00,13.94,0.88,0,170447.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,(株)アルペン,5,1 9,40488000,30.00,13.12,0.57,102.83,2369.24,100,1,2011-6,2011-8-5,12,189805,10461,11261,4163,102.83,0,2369.24,156984,95924,15163,2000,61.1,0,2.72,4.41,7.35
3030,(株)ハブ,5,4,12449,4700.00,9.50,1.09,16056.36,139830.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,(株)ラクーン,2,11,18162,0,0,0,0,0,1,0,2011-4,2011-6-3,12,8057,125,116,160,17718.18,17406.91,124652.01,2658,1131,744,635,42.6,0,6.02,14.15,4.36
3032,(株)ゴルフ・ドゥ,5,11,13083,0.00,0,0.54,-11832.89,34735.00,1,1,2011-3,2011-5-13,12,3911,-88,-92,-146,-11832.89,0,30314.98,2159,375,500,1233,17.4,0,-6.76,-38.93,-4.26
3034,クオール(株),5,4,250368,0,0,0,0,0,1,1,2011-3,2011-5-13,12,60915,2804,2807,1137,9188.89,0,87214.11,28624,10792,814,5628,37.7,0,4.05,11.04,10.00
3035,ケイティケイ(株),2,4,3675000,14.00,48.94,0.45,5.17,567.63,100,0,2011-5,2011-6-30,12,8692,49,44,18,5.17,0,567.63,4250,2064,294,821,48.6,0,0.42,0.86,1.03
3036,アルコニックス(株),2,1,6353200,50.00,4.94,0.81,339.31,2080.71,100,0,2011-3,2011-5-13,12,157979,3077,2963,1901,339.31,338.26,1867.97,64561,11858,2826,25345,18.4,0,3.63,18.29,5.66
3037,スタイライフ(株),5,4,21483,1000.00,0,0.58,-6980.64,93187.09,1,1,2011-3,2011-5-13,12,8485,-71,-89,-138,-6980.64,0,109313.85,4833,2176,1456,1341,45.0,0,-2.84,-6.09,-1.83
3038,(株)神戸物産,2,7,8800000,40.00,16.93,1.16,118.12,1719.78,100,0,2010-10,2010-12-16,12,138234,2851,2843,948,118.12,0,1578.35,41241,12567,64,12088,30.5,0,2.59,7.61,7.76
3040,(株)ソリトンシステムズ,2,4,4934722,25.00,40.87,0.63,10.35,672.19,100,0,2011-3,2011-5-13,12,10110,265,-10,51,10.35,0,744.51,7553,3674,1326,800,48.6,0,0.63,1.37,-0.12
3041,(株)ビューティ花壇,2,11,25380,2000.00,6.70,1.65,5830.51,23657.91,1,0,2011-6,2011-8-10,12,4122,183,181,125,5830.51,5813.54,23657.91,1644,506,213,748,30.8,0,7.94,26.29,11.50
3042,(株)セキュアヴェイル,2,4,32400,0.00,0,3.12,-7360.16,10185.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,モジュレ(株),2,4,13700,0.00,10.94,2.61,4782.24,20072.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,(株)パワーアップ,5,7,5162000,0.00,5.92,0.75,0,517.79,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,(株)カワサキ,2,7,1450500,22.50,7.71,0.33,117.38,2760.49,100,1,2011-8,2011-10-12,12,2470,303,237,145,117.38,0,2760.49,7228,3421,564,2340,47.3,0,1.96,4.31,3.20
3046,(株)ジェイアイエヌ,5,4,20480000,4.00,41.76,6.22,18.75,125.90,1000,1,2011-8,2011-10-14,12,14574,1083,1052,384,18.75,0,125.90,6734,2578,518,1836,38.3,0,5.70,14.90,15.62
3047,(株)ＴＲＵＣＫ−ＯＮＥ,2,11,25520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,(株)ビックカメラ,5,1,1723526,1000.00,7.81,0.99,5269.06,41596.55,1,1,2011-8,2011-10-13,12,612114,19929,22329,9049,5269.06,0,41596.55,219837,71445,18402,62621,32.5,0,4.10,13.56,10.11
3049,エノテカ(株),5,2,51796,0.00,21.22,1.24,5622.16,96235.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,ＤＣＭホールディングス(株),5,1,149588723,15.00,13.10,0.62,45.18,948.24,100,1,2011-2,2011-4-12,12,422374,13220,13164,6846,45.18,0,920.83,298963,135241,10000,89755,45.2,0,2.26,5.09,4.34
3052,協和医科器械(株),2,4,8844529,10.00,9.29,0.59,32.62,517.23,1000,0,2008-6,2008-8-13,12,53989,377,514,273,32.62,31.69,518.16,17113,4390,835,0,25.7,0,1.64,6.37,3.08
3053,(株)ペッパーフードサービス,2,11,24364,0.00,0,23.01,-3289.87,1883.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,(株)ハイパー,2,4,2011500,3461.50,5.63,0.65,90.44,779.12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,(株)ほくやく・竹山ホールディングス,2,11,25976221,12.00,19.49,0.42,32.83,1512.54,100,0,2011-3,2011-5-19,12,198203,1039,1689,825,32.83,0,1500.97,103492,37698,1000,0,36.4,0,0.81,2.19,1.67
3057,(株)ゼットン,5,11,42179,0.00,10.54,1.57,2646.39,17754.23,1,1,2011-2,2011-4-13,12,6371,200,183,102,2646.39,2592.34,13509.76,2776,523,330,1384,18.8,0,3.59,21.79,6.44
3058,(株)三洋堂書店,5,4,6000000,0,0,0,0,0,100,1,2011-3,2011-5-13,12,27983,364,314,-122,-44.10,0,1000.65,18159,2798,1200,4478,15.4,0,-0.67,-4.36,1.73
3059,ヒラキ(株),5,2,5061600,20.00,11.21,0.58,45.06,875.82,100,1,2011-3,2011-5-10,12,22410,625,409,218,45.06,44.57,868.88,17500,4191,437,10397,23.9,0,1.24,5.13,2.33
3060,マガシーク(株),5,11,21190,1416.00,23.38,0.83,4705.79,133243.40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,ＫＦＥ　ＪＡＰＡＮ(株),2,11,25066,0.00,0,0,-14689.31,-6462.94,1,1,2011-3,2011-6-7,12,6012,-116,-172,-354,-14689.31,0,-7790.91,1479,-194,547,638,‐,0,-17.13,0,-8.33
3062,(株)アライドハーツ・ホールディングス,5,4,8541988,0,0,0,0,0,100,0,2009-11,2009-12-24,12,100277,3412,3929,1691,38.90,0,284.83,36450,12161,1442,6135,33.4,0,4.63,14.45,10.75
3063,(株)ジェイプロジェクト,5,11,31914,0.00,0,1.28,-10717.01,49104.48,1,1,2011-2,2011-4-14,12,9481,40,9,-315,-10717.01,0,45894.95,6557,1349,701,3801,20.6,0,-4.53,-20.92,0.13
3064,(株)ＭｏｎｏｔａＲＯ,5,1,29977600,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,(株)ライフフーズ,5,4,18302000,0.00,0,0.82,-12.35,184.73,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,(株)ＪＢイレブン,5,11,1665900,0.00,0,0.92,-140.52,580.91,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,(株)東京一番フーズ,5,11,85130,0.00,0,1.78,-1668.48,10828.73,1,1,2011-9,2011-11-11,12,3021,-92,-67,-139,-1668.48,0,10828.73,1386,913,468,174,65.9,0,-9.50,-14.19,-4.58
3068,(株)ＷＤＩ,5,4,6331920,6.00,21.92,2.23,20.03,196.63,100,1,2011-3,2011-5-13,12,16585,728,488,126,20.03,0,192.71,7485,1220,585,4505,16.3,0,1.57,10.28,6.07
3069,(株)アスラポート・ダイニング,5,4,170500,0.00,17.31,3.57,866.66,4200.00,1,1,2011-3,2011-5-11,12,7347,325,305,143,866.66,866.64,3964.87,2608,673,612,419,25.8,0,5.31,25.27,11.33
3070,(株)アマガサ,2,4,9600,3200.00,9.61,1.19,20090.85,162522.34,1,0,2011-1,2011-3-11,12,6201,380,365,181,20090.85,0,160290.66,5672,1445,308,3023,25.5,0,3.06,13.21,6.17
3071,(株)ストリーム,5,11,42750,600.00,8.42,1.01,6220.64,52037.72,1,1,2011-1,2011-3-11,12,38867,382,396,247,6220.64,0,49666.74,5585,1977,619,557,35.4,0,4.90,13.18,7.85
3073,(株)ダイヤモンドダイニング,5,4,12110,5000.00,5.38,0.85,33357.72,211958.85,1,1,2011-2,2011-4-15,12,17398,786,881,400,33357.72,33147.87,221691.69,8450,2679,502,2902,31.7,0,4.64,15.96,10.22
3074,(株)ゴルフパートナー,5,11,41232,0.00,36.26,5.01,4274.63,30950.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,(株)銚子丸,5,4,2903600,27.00,10.51,1.53,200.37,1375.36,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,あい　ホールディングス(株),2,1,56590410,16.00,8.21,0.81,41.16,415.93,100,0,2011-6,2011-8-19,12,26006,2980,3462,2254,41.16,0,415.93,31814,22759,5000,0,71.5,0,7.31,10.26,11.23
3077,ホリイフードサービス(株),5,4,2835000,10.00,0,0.58,-13.70,969.71,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,(株)ユニバース,5,1,10607920,38.00,9.42,0.74,187.29,2397.83,100,0,2011-4,2011-5-25,12,102582,4057,4170,1986,187.29,0,2397.83,40340,25435,1522,2380,63.1,0,5.06,8.07,10.63
3079,ディーブイエックス(株),2,4,2820000,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,(株)ジェーソン,5,4,12812000,7.10,17.56,1.00,10.48,183.34,100,0,2011-2,2011-4-13,12,20523,246,302,134,10.48,0,178.15,5680,2282,320,979,40.2,0,2.33,5.93,5.25
3082,(株)きちり,5,4,8398,0.00,41.02,2.07,4753.55,94023.90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,(株)シーズメン,5,4,9750,1000.00,36.87,0.24,1708.76,258996.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,アークランドサービス(株),5,4,2458000,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,Ｊ．フロント　リテイリング(株),5,1 6 9,536238328,7.00,21.06,0.59,16.76,600.52,1000,1,2011-2,2011-4-12,12,950102,20323,21092,8862,16.76,16.76,601.62,775029,318034,30000,108657,41.0,0,1.12,2.80,2.67
3087,(株)ドトール・日レスホールディングス,5,1,50609761,26.00,12.35,0.60,80.24,1664.97,100,1,2011-2,2011-4-14,12,105011,7713,8099,4019,80.24,0,1656.16,102236,81315,1000,2910,79.5,0,3.96,4.98,7.99
3088,(株)マツモトキヨシホールディングス,5,1,53579014,40.00,10.19,0.66,151.48,2341.19,100,1,2011-3,2011-5-18,12,428184,15491,17497,7291,151.48,137.63,2252.30,217661,108424,21086,22524,49.8,0,3.41,6.93,8.19
3089,テクノアルファ(株),2,4,2316000,0,0,0,0,0,100,0,2010-11,2011-1-13,12,2705,225,258,130,11535.40,0,130946.12,2030,1450,100,0,71.4,0,6.55,9.06,12.99
3090,ミネルヴァ・ホールディングス(株),5,4,14206,0.00,0,0.72,-27225.55,65109.03,1,1,2011-1,2011-3-17,12,6551,-168,-180,-270,-27225.55,0,66117.73,1614,658,602,473,40.8,0,-16.80,-34.01,-11.20
3091,(株)ブロンコビリー,5,2 10,3315000,40.00,11.81,1.33,182.24,1616.39,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,(株)スタートトゥデイ,5,11,109863900,7.00,60.01,17.16,28.26,98.83,100,0,2011-3,2011-4-26,12,23801,5851,5865,3103,28.26,28.17,86.79,16233,9532,1358,0,58.7,0,21.75,37.78,41.12
3093,(株)トレジャー・ファクトリー,5,11,2721800,10.00,7.07,1.06,83.56,556.96,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,(株)スーパーバリュー,5,4,2101000,23.00,4.30,0.55,232.42,1817.73,100,0,2011-2,2011-4-14,12,48276,1087,970,488,232.42,220.62,1774.58,20029,3726,367,10866,18.6,0,2.37,13.92,4.72
3095,大西電気(株),2,4,2223500,50.00,6.20,1.21,232.14,1190.52,100,0,2009-3,2009-5-15,12,13541,825,819,510,232.14,230.20,1190.52,5897,2646,434,32,44.9,0,8.26,20.77,13.26
3096,(株)オーシャンシステム,5,4,10833000,11.00,26.33,1.58,28.29,471.65,100,1,2011-3,2011-5-11,12,37929,801,884,297,28.29,0,462.55,13613,4706,801,3333,34.6,0,2.18,6.24,6.47
3097,(株)物語コーポレーション,5,1,4952282,21.00,10.44,1.59,124.24,816.78,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,(株)ココカラファイン,5,1,25472485,58.00,7.81,0.81,260.79,2504.04,100,1,2011-3,2011-5-9,12,256681,6375,10395,5911,260.79,0,2384.22,121361,60605,1000,6240,49.9,0,5.88,11.09,10.34
3099,(株)三越伊勢丹ホールディングス,5,1 11,394733194,7.00,116.29,0.72,6.69,1075.06,100,1,2011-3,2011-5-12,12,1220772,10993,27093,2640,6.69,6.69,1030.60,1237775,406501,50047,213925,32.8,0,0.21,0.64,2.19
3101,東洋紡,25,1 6,890487922,3.50,19.31,0.74,5.49,143.84,1000,0,2011-3,2011-5-9,12,340573,20890,17043,4155,5.49,5.48,141.85,443516,125770,51730,144850,28.4,0,0.94,3.57,3.86
3103,ユニチカ(株),25,1 6,572960324,0.00,8.56,0.88,5.14,50.03,1000,0,2011-3,2011-5-10,12,180706,10513,6119,2444,5.14,0,46.98,268740,22336,23798,182549,8.3,0,0.90,11.59,2.24
3104,富士紡ホールディングス(株),25,1 6,108000000,3.00,18.50,1.25,8.81,130.81,1000,0,2011-3,2011-5-11,12,35958,3768,3492,918,8.81,0,123.32,40829,12588,5400,12200,30.8,0,2.20,7.34,8.35
3105,日清紡ホールディングス(株),25,1 6 9 11 11,178798939,15.00,10.74,0.66,63.32,1030.15,1000,1,2011-3,2011-5-11,12,325555,19842,25268,11184,63.32,0,1036.80,479852,182382,27587,98627,38.0,0,2.67,6.12,6.03
3106,クラボウ,25,1 6,246939284,5.00,6.97,0.44,21.38,341.49,1000,0,2011-3,2011-5-11,12,145177,3420,3361,4897,21.38,0,341.10,171215,78148,22040,26972,45.6,0,2.86,6.30,1.97
3107,ダイワボウホールディングス(株),2,1 6,192712926,3.00,25.29,0.92,7.67,209.94,1000,0,2011-3,2011-5-12,12,452495,6141,5435,1403,7.67,0,207.18,212514,37867,21696,59816,17.8,0,0.68,3.80,2.62
